100
0 220.774 946.709 534.582 340.778 1088.39 665.511 840.404 70.0617 1195.34 503.275 149.23 734.78 577.498 1341.74 669.314 568.826 770.541 1365.97 467.422 473.724 501.168 702.628 1124.45 317.659 166.825 81.6235 246.192 839.119 1051.12 183.919 212.062 597.256 616.923 314.83 674.58 274.177 838.268 98.687 311.31 451.567 98.159 480.077 379.788 827.971 564.214 497.055 745.44 615.721 779.912 621.956 706.855 506.457 566.851 639.48 1234.46 1011.59 786.402 757.499 76.2003 1313.58 946.003 721.69 633.203 770.286 784.839 498.588 15.6968 519.016 950.428 662.494 448.84 162.199 484.648 230.409 1221.65 538.622 193.899 575.576 1050.49 727.288 454.585 73.6369 772.643 747.627 788.054 670.04 747.204 1188.62 1179.42 357.029 583.427 335.057 1253.71 286.281 76.8842 143.993 361.455 553.621 944.23 
220.774 0 725.935 712.747 120.003 867.618 843.676 1018.57 290.836 974.567 681.44 234.343 514.006 390.626 1120.97 847.479 348.052 549.767 1145.2 645.587 295.559 323.003 524.463 903.674 139.495 222.517 259.788 466.966 1017.28 830.343 404.693 432.836 647.61 411.709 492.995 496.415 379.47 617.494 276.852 133.145 273.402 194.397 259.303 199.868 607.197 386.049 717.829 524.666 793.886 559.137 401.182 885.02 727.231 542.822 461.315 1013.68 790.815 565.628 536.725 211.61 1092.8 725.229 899.854 558.024 567.01 564.065 320.423 215.919 301.677 729.654 484.329 228.066 241.679 662.813 408.573 1000.87 317.847 372.063 354.801 829.716 506.513 282.938 294.411 950.808 551.4 567.28 848.205 526.429 967.842 958.642 178.864 761.592 513.222 1032.93 487.611 297.659 364.767 539.62 332.846 723.455 
946.709 725.935 0 887.268 605.931 250.801 818.592 993.485 1016.77 248.632 832.999 797.479 211.929 415.71 395.032 822.396 377.883 365.131 419.264 1020.52 660.508 722.481 549.547 177.739 824.062 779.884 981.938 1192.9 992.201 526.865 1130.63 1158.77 622.527 386.626 841.767 560.248 672.532 121.172 995.816 665.992 947.723 920.332 466.632 566.921 151.875 632.459 1443.76 201.269 768.803 166.797 324.753 859.936 1453.17 517.739 839.53 287.747 125.331 372.711 412.515 870.509 366.867 653.645 874.771 532.94 541.927 356.241 650.741 941.854 427.693 280.944 810.955 497.869 784.51 637.73 828.796 274.94 408.088 982.219 371.133 103.781 219.421 492.125 1020.35 925.725 526.317 454.307 823.122 199.505 313.37 319.752 695.844 736.508 661.511 306.999 1213.55 1023.59 1090.7 746.523 393.088 655.722 
534.582 712.747 887.268 0 778.47 1028.95 385.003 340.053 577.139 1135.9 54.2693 478.404 675.339 1103.37 1282.3 245.001 875.557 1052.8 1306.53 133.251 1008.31 1035.75 1237.21 1065.01 852.242 490.23 452.959 669.309 328.535 991.676 401.206 653.107 537.815 557.482 219.753 1209.16 333.277 778.827 435.895 845.892 986.149 632.741 765.812 912.615 768.53 1098.8 560.536 685.999 317.708 720.471 805.105 530.273 565.898 507.409 1174.06 1175.02 952.148 1060.37 1100.18 501.137 1254.14 886.562 187.107 573.762 710.845 725.398 1033.17 550.279 1014.42 968.608 1197.08 809.753 471.068 296.049 304.174 1162.21 612.061 340.684 872.174 991.049 715.3 429.809 569.39 469.806 688.185 728.613 321.598 829.55 1129.18 1119.98 891.611 395.058 225.757 1194.27 326.278 550.667 417.682 173.127 494.18 884.789 
340.778 120.003 605.931 778.47 0 747.615 909.399 1084.29 410.839 854.564 747.163 300.066 394.002 324.903 1000.96 913.203 228.048 429.764 1025.2 711.31 229.836 257.279 458.74 783.67 218.131 288.24 376.007 586.97 1083.01 710.339 524.696 552.839 713.334 477.432 558.718 430.692 445.193 497.491 389.885 67.422 341.792 314.4 139.3 134.145 487.193 320.326 837.833 404.662 859.61 439.134 281.179 950.743 847.234 608.546 395.592 893.679 670.812 445.625 416.722 277.333 972.798 744.452 965.578 623.747 632.733 447.048 254.699 335.922 235.954 609.65 418.606 108.062 307.403 728.536 474.297 880.871 197.844 437.787 234.798 709.712 386.51 348.662 414.415 1016.53 617.123 545.114 913.928 406.426 847.839 838.639 113.141 827.315 578.945 912.93 607.615 417.662 484.77 605.343 356.852 746.529 
1088.39 867.618 250.801 1028.95 747.615 0 643.949 742.685 1158.45 106.949 974.682 939.163 353.613 666.511 253.348 783.95 519.567 615.932 277.581 1162.2 802.192 864.164 800.347 315.433 965.746 921.568 1123.62 1334.58 741.4 276.064 1272.31 1300.45 491.136 471.47 983.451 772.299 814.216 250.125 1137.5 807.676 1089.41 1062.02 608.315 708.604 260.422 774.142 1585.45 342.953 711.244 308.481 466.437 609.135 1594.85 521.542 981.214 267.469 376.132 623.512 663.316 1012.19 225.183 402.845 879.273 455.19 318.107 303.553 792.425 1083.54 577.562 531.745 952.639 639.553 926.194 732.902 970.48 231.407 549.771 1123.9 512.817 180.899 361.105 633.808 1162.03 674.924 340.766 300.339 707.353 392.688 100.224 91.0239 837.528 633.894 803.195 165.315 1355.23 1165.28 1232.39 888.207 534.772 404.921 
665.511 843.676 818.592 385.003 909.399 643.949 0 174.893 708.068 750.897 330.734 609.333 690.421 1234.3 897.297 140.002 1006.49 1183.72 921.529 518.254 1139.23 1166.68 1368.14 883.224 983.17 621.159 583.887 800.238 173.608 606.673 628.363 784.035 196.065 431.967 350.681 1340.09 464.206 697.42 566.824 976.821 1117.08 763.67 896.74 1043.54 666.718 1229.73 941.499 805.741 67.2954 735.043 936.033 145.27 950.901 300.853 1304.99 835.26 943.924 1191.3 1231.11 632.066 869.132 501.559 235.324 285.652 325.842 462.351 1164.1 681.208 1145.35 1099.54 1328.01 940.682 601.996 180.862 435.102 799.199 742.989 479.954 1003.1 748.691 846.229 560.737 700.318 107.132 303.182 364.285 63.4046 960.479 744.172 734.973 1022.54 82.0842 330.454 809.264 711.281 681.595 588.437 304.056 552.547 499.786 
840.404 1018.57 993.485 340.053 1084.29 742.685 174.893 0 882.961 795.847 337.129 784.226 865.315 1409.2 942.247 171.09 1181.38 1358.62 966.479 473.304 1314.13 1341.57 1543.03 1058.12 1158.06 796.052 758.781 975.131 11.5183 651.623 707.028 958.929 370.959 606.86 525.574 1514.98 639.099 872.314 741.717 1151.71 1291.97 938.563 1071.63 1218.44 841.611 1404.62 896.549 980.635 224.683 909.936 1110.93 190.22 905.951 475.747 1479.88 1010.15 1118.82 1366.2 1406 806.959 914.082 546.509 190.374 460.545 451.559 637.244 1338.99 856.101 1320.25 1274.43 1502.9 1115.58 776.89 355.756 609.995 974.092 917.882 646.505 1178 923.584 1021.12 735.63 875.211 129.753 467.169 539.178 170.364 1135.37 789.122 779.922 1197.43 256.977 505.347 854.214 666.331 856.489 723.504 478.949 727.44 544.736 
70.0617 290.836 1016.77 577.139 410.839 1158.45 708.068 882.961 0 1265.4 545.832 219.292 804.842 647.559 1411.8 711.872 638.888 840.603 1436.04 509.979 431.167 458.61 750.122 1194.51 275.102 236.887 124.18 176.13 881.676 1121.18 175.933 142 667.318 686.984 357.387 632.023 344.238 908.33 141.244 350.778 409.01 96.4391 550.139 449.85 898.033 521.657 426.993 815.502 658.278 849.973 692.018 749.412 436.395 636.912 596.923 1304.52 1081.65 856.464 827.561 146.262 1383.64 1016.06 764.247 703.264 840.348 854.901 456.03 74.9172 589.078 1020.49 619.937 518.902 232.26 527.205 272.966 1291.71 608.683 236.456 645.637 1120.55 797.349 524.646 7.74962 815.2 817.688 858.116 712.597 817.265 1258.68 1249.48 320.927 625.984 377.614 1323.77 328.838 26.4725 159.457 404.012 623.683 1014.29 
1195.34 974.567 248.632 1135.9 854.564 106.949 750.897 795.847 1265.4 0 1081.63 1046.11 460.561 649.362 146.4 890.899 626.515 598.784 170.632 1269.15 909.141 971.113 783.199 298.284 1072.69 1028.52 1230.57 1441.53 807.366 293.212 1379.26 1407.4 598.085 578.419 1090.4 808.88 921.165 357.073 1244.45 914.625 1196.36 1168.96 715.264 815.553 367.37 881.091 1692.4 449.901 818.193 415.43 573.385 626.284 1701.8 628.491 1088.16 250.32 358.984 606.364 646.168 1119.14 118.235 419.993 986.222 562.139 425.055 410.502 899.374 1190.49 676.325 514.597 1059.59 746.501 1033.14 839.851 1077.43 214.259 656.72 1230.85 619.766 163.751 468.054 740.757 1268.98 692.072 447.715 407.287 814.302 448.138 79.7177 86.0992 944.477 740.842 910.143 64.331 1462.18 1272.23 1339.33 995.155 641.721 422.07 
